relation_id,subject,relation,object,doc_id,chunk_id,evidence,confidence
REL-ea517c460598e3b0e9e5,DOC012,document_mentions_species,Invasive carp,DOC012,DOC012-C0009,invasive carp.,0.98
REL-0788ec771d9c7aeabafc,DOC012,document_mentions_species,Invasive carp,DOC012,DOC012-C0010,"Geological Survey Invasive Carp Strategic Framework, 2023–27 Removal, Herding, and Aggregating Methods Removal is currently the primary method used by resource managers to address existing populations of invasive carp, and removal efforts have focused",0.98
REL-cdc56cda8af83332e355,DOC012,document_mentions_species,Invasive carp,DOC012,DOC012-C0012,Early detection and surveillance.—There are criti- cal needs for invasive carp research focused on early detection of carp invasion and on carp reproductive success in new areas.,0.98
REL-30ce58c7c4b3a40c770d,DOC012,document_mentions_species,Invasive carp,DOC012,DOC012-C0013,invasive carp abun- dance or biomass where control is undertaken.,0.98
REL-4688f1f0260c547e1bac,DOC012,document_mentions_species,Mallard,DOC012,DOC012-C0009,Mallard Lake near St.,0.98
REL-744b54ca5684fa9c6997,DOC012,document_mentions_species,Silver carp,DOC012,DOC012-C0002,silver carp to uninvaded waters and for reducing populations or effects of these species where they are present or established.,0.98
REL-d03862f501b1b94ca166,DOC012,document_mentions_species,Silver carp,DOC012,DOC012-C0003,silver carp.,0.98
REL-8e96fffd2a194162fb0b,DOC012,document_mentions_species,Silver carp,DOC012,DOC012-C0004,silver carp to (1) protect the Great Lakes and other uninvaded waters from these species and (2) reduce populations where they are present or established to minimize adverse effects.,0.98
REL-a169d84f7566be06d2de,DOC012,document_mentions_species,Silver carp,DOC012,DOC012-C0005,silver carp and reducing the grass carp population and are coordinated by a well-established multijurisdictional fishery management structure.,0.98
REL-c15268d3397aa3268ff1,DOC012,document_mentions_species,Silver carp,DOC012,DOC012-C0006,silver carp populations.,0.98
REL-f2c61415b10f8badcfb8,DOC012,document_mentions_species,Silver carp,DOC012,DOC012-C0008,silver carp.,0.98
REL-709813324eff7d402c7e,DOC012,document_mentions_species,Silver carp,DOC012,DOC012-C0010,"Geological Survey Invasive Carp Science Strategy Where We Have Been—Past Science Consolidation and Synthesis Before bighead, black, grass, and silver carp were imported to the United States, they were already among the most studied freshwater species because of their importance in aquaculture.",0.98
REL-966ede1451187b190792,DOC012,document_mentions_species,Silver carp,DOC012,DOC012-C0012,silver carp while assessing negative effects on move- ments of native species.,0.98
REL-fd0d25c35c2602706e39,DOC012,document_mentions_species,Silver carp,DOC012,DOC012-C0013,silver carp on native fishes.,0.98
REL-11c7b19b6243364dff3b,DOC013,document_mentions_species,American black duck,DOC013,DOC013-C0093,"American black duck, Blue-winged teal, Ruddy duck, Black-crowned night- heron, Glossy ibis, Eastern spadefoot, Red-shouldered hawk, Devil crawfi sh, Yellow rail, Fowler’s toad, Southern leopard frog, Northern harrier, Sedge wren, Short-ear",0.98
REL-8e50bc109245e425e5c7,DOC013,document_mentions_species,Blue-winged teal,DOC013,DOC013-C0056,” – Kansas Governor Kathleen Sebelius Blue-winged teal/Ken Brunson 98 Kansas Wildlife Action Plan structure of habitats over large areas; c) fragmentation and conversion of habitat is occurring; d) invasive exotic plants and animals are a problem; e) natural resource manage,0.98
REL-46c1ef5e74a9123bc4cf,DOC013,document_mentions_species,Blue-winged teal,DOC013,DOC013-C0093,"Blue-winged teal, Ruddy duck, Black-crowned night- heron, Glossy ibis, Eastern spadefoot, Red-shouldered hawk, Devil crawfi sh, Yellow rail, Fowler’s toad, Southern leopard frog, Northern harrier, Sedge wren, Short-eared owl, Queen snak",0.98
REL-58b05c19d8b3423f5138,DOC013,document_mentions_species,Canada goose,DOC013,DOC013-C0039,Overgrazing by snow geese and resident Canada geese •,0.98
REL-8032277b05d1908ae169,DOC013,document_mentions_species,Canada goose,DOC013,DOC013-C0040,Canada Geese is putting a strain on the District’s wet- land habitats.,0.98
REL-2afaf1059949e826bb92,DOC013,document_mentions_species,Canada goose,DOC013,DOC013-C0051,"Canada geese are doing well, while bobwhite are not.",0.98
REL-1f064753b189a9296d8f,DOC013,document_mentions_species,Eurasian watermilfoil,DOC013,DOC013-C0125,"Eurasian watermilfoil, purple loosestrife, common buckthorn, Japanese knotweed, Morrow’s honey- suckle, goutweed, black swallowwort, alewife and zebra mussels.",0.98
REL-6caa89d7eb95b33bd98e,DOC013,document_mentions_species,Invasive carp,DOC013,DOC013-C0051,Asian carp escaped from fi sh farms into the Mississippi River system.,0.98
REL-ca3dd102b5f5836ffc82,DOC013,document_mentions_species,Invasive carp,DOC013,DOC013-C0101,"Asian Carp and purple loosestrife, and the continued threat from a number of wildlife diseases such as West Nile Virus and rabies.",0.98
REL-fd38e6db243adfa8ec67,DOC013,document_mentions_species,Invasive carp,DOC013,DOC013-C0102,Asian carp continue to expand their range in the Sandhill crane/Ohio DNR Wildlife Total number of species Species of Conservation Concern* Threatened/endangered listed species Mussels 81 31 28 Snails 169 0 Crayfi sh 20 1 1 Insects,0.98
REL-ffb7fc1fcfec5e0b5423,DOC013,document_mentions_species,Invasive carp,DOC013,DOC013-C0134,"Asian carp), as well as, in the case of non-native animals, those that prey on or parasitize native species (e.g., feral cats).",0.98
REL-53d721ae40f72672540f,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0029,Lake sturgeon •,0.98
REL-e9a1867c7fa7c2cc1ea2,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0045,"” - Noel Holcomb, Commissioner, Georgia Department of Natural Resources Stocking Lake Sturgeon/Georgia DNR 75 Hawai’i snapshot Geography: The Hawaiian Islands are the most isolated archipelago in the world, situated more than 3200 km (2000 mi) from the nearest continent.",0.98
REL-ad7a69c0a07109f16ba8,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0053,Lake sturgeon/Indiana Wildlife Total Number of Species of Greatest Conservation Need* State Special Concern State Endangered Federal Threatened or Endangered or Candidate ** Mammals 22 15 7 2 Birds 40 12 28 5 Reptiles 18 2 16 2 Amphi,0.98
REL-9b94643c03911d4871b5,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0068,"Lake sturgeon grace Michigan’s waters, which also provide a backdrop for the unexpected beauty of more than 40 species of native mussels.",0.98
REL-568888d09827ad584f2f,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0069,Lake sturgeon •,0.98
REL-53af34ba1b4ade384312,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0070,"Lake sturgeon, Spectaclecase mussel, and the Eastern Timber wolf.",0.98
REL-3c11dce2cb67eeb5557b,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0102,Lake sturgeon •,0.98
REL-efbee128587f93607719,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0125,lake sturgeon.,0.98
REL-aac529ed13734d47a168,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0133,"lake sturgeon, bobolinks, wood turtles, American Wisconsin Wildlife Action Plan What is a wildlife action plan?",0.98
REL-02377d32b7533edc2833,DOC013,document_mentions_species,Lake sturgeon,DOC013,DOC013-C0135,Lake sturgeon •,0.98
REL-9fa2c59cb35eaa629bdb,DOC013,document_mentions_species,Mallard,DOC013,DOC013-C0041,"Mallards/USFWS 65 66 Kingman Wetlands/DCFWD State Contact Mary Pfaffko, Wildlife Biologist DC Fisheries & Wildlife Division 51 N Street, NE Washington, DC 20002 Tel: 202.262.8710 Mary.pfaffko@dc.gov doh.dc.gov/doh/cwpview,a,1374",0.98
REL-da894ecccdb09ebcc558,DOC013,document_mentions_species,Northern pintail,DOC013,DOC013-C0097,"Northern pintail, Ferruginous Hawk, Marbled godwit, Baird’s sparrow, Richardson’s Ground squirrel •",0.98
REL-169dee79c55591ef6259,DOC013,document_mentions_species,Northern pintail,DOC013,DOC013-C0104,Northern Pintail •,0.98
REL-1fec98352ce7c573a10a,DOC013,document_mentions_species,Pallid sturgeon,DOC013,DOC013-C0015,"Pallid sturgeon/Louisiana DWF “Like the resource it seeks to protect, wild- life conservation must be dynamic, changing as conditions change, seeking always to become more eff ective.",0.98
REL-8ce615b3d348141df693,DOC013,document_mentions_species,Pallid sturgeon,DOC013,DOC013-C0059,"Pallid sturgeon, Alabama shad Mussels: Elephantear, Orangefoot Pimpleback •",0.98
REL-f49df9e59d654aee3c7f,DOC013,document_mentions_species,Pallid sturgeon,DOC013,DOC013-C0060,"Pallid sturgeon, a species of conservation concern/LDWF 107 Louisiana Wildlife Action Plan Highlight habitats Wildlife (examples) Issue (examples) Action (examples) Eastern upland longleaf pine Forest Ownership: private and industrial",0.98
REL-f08628580459b9d7f266,DOC013,document_mentions_species,Pallid sturgeon,DOC013,DOC013-C0096,pallid sturgeon.,0.98
REL-525e1949366fa8baf516,DOC013,document_mentions_species,Pallid sturgeon,DOC013,DOC013-C0114,"pallid sturgeon, least terns, piping plovers, and bald eagles.",0.98
REL-19421a98ac55091d47fd,DOC013,document_mentions_species,Pallid sturgeon,DOC013,DOC013-C0115,"pallid sturgeon, piping plover, and interior least tern.",0.98
REL-3b1ad921dd091c82899b,DOC013,document_mentions_species,Wood duck,DOC013,DOC013-C0040,Wood duck •,0.98
REL-d2252d491f3bce8eaf12,DOC013,document_mentions_species,Wood duck,DOC013,DOC013-C0041,Wood duck •,0.98
REL-eaea0a10897ed4e9acf2,DOC013,document_mentions_species,Zebra mussel,DOC013,DOC013-C0012,"zebra mussels, may cost millions over the next ten years.",0.98
REL-bf32d98d051190b6e8c2,DOC013,document_mentions_species,Zebra mussel,DOC013,DOC013-C0013,"zebra mussels, may cost millions over the next ten years.",0.98
REL-879b7790414460110f2e,DOC013,document_mentions_species,Zebra mussel,DOC013,DOC013-C0069,zebra mussel.,0.98
REL-e5911a5fca5ed33dd956,DOC013,document_mentions_species,Zebra mussel,DOC013,DOC013-C0125,zebra mussels.,0.98
REL-f10c713bb8d3f89303d1,DOC014,document_mentions_species,American black duck,DOC014,DOC014-C0004,"American Black Duck, Mallard, Wood Duck, Common Goldeneye, Barrow’s Goldeneye and Common Eider (subspecies dresseri)—as well as 16 non-waterfowl priority bird species, including water birds, shorebirds and landbirds.",0.98
REL-af63dc72f7441b96f194,DOC014,document_mentions_species,American black duck,DOC014,DOC014-C0018,American Black Duck.,0.98
REL-72d9539cefe75f69d974,DOC014,document_mentions_species,Canada goose,DOC014,DOC014-C0001,Canada Geese.,0.98
REL-8f874127c5363d52c0da,DOC014,document_mentions_species,Canada goose,DOC014,DOC014-C0009,Canada Geese may also breed on site.,0.98
REL-fc338ae1f56c9b051c0f,DOC014,document_mentions_species,Canada goose,DOC014,DOC014-C0010,Canada Geese in Lower Wolf Creek.,0.98
REL-6e218e0be4644399b696,DOC014,document_mentions_species,Canada goose,DOC014,DOC014-C0011,Canada Geese in Lower Wolf Creek.,0.98
REL-b9771c022c25b6550fbd,DOC014,document_mentions_species,Canada goose,DOC014,DOC014-C0017,"Canada Geese on intertidal grazing lawn on Akimiski Island, Nunavut.",0.98
REL-ba1b066a844d7ba9dead,DOC014,document_mentions_species,Canada goose,DOC014,DOC014-C0019,Canada Geese in the Fraser River Estuary.,0.98
REL-004dd1d646458c0c1f16,DOC014,document_mentions_species,Mallard,DOC014,DOC014-C0004,"Mallard, Wood Duck, Common Goldeneye, Barrow’s Goldeneye and Common Eider (subspecies dresseri)—as well as 16 non-waterfowl priority bird species, including water birds, shorebirds and landbirds.",0.98
REL-da47ef1075ceac49f8ac,DOC014,document_mentions_species,Mallard,DOC014,DOC014-C0007,"Mallard, Cackling Goose, Snow Goose and Trumpeter Swan.",0.98
REL-99c8f496db9fbfb1da5c,DOC014,document_mentions_species,Mallard,DOC014,DOC014-C0008,"Mallard, Northern Pintail and American Wigeon, along with shorebirds and amphibians.",0.98
REL-693487b756c622eb5c92,DOC014,document_mentions_species,Mallard,DOC014,DOC014-C0009,"Mallard, Common Merganser and Barrow’s Goldeneye.",0.98
REL-156f0c0c7d2b34f179da,DOC014,document_mentions_species,Mallard,DOC014,DOC014-C0010,"Mallard, Hooded Merganser and Ruddy Duck.",0.98
REL-1f78132560060759ec0e,DOC014,document_mentions_species,Mallard,DOC014,DOC014-C0011,"Mallard, Ruddy Duck, Ring-necked Duck, Bufflehead, Common Goldeneye, American Wigeon, Canada Goose, Pied-billed Grebe and American Coot.",0.98
REL-2bc151ddb407ed9e7c18,DOC014,document_mentions_species,Mallard,DOC014,DOC014-C0013,"Mallard, Snow Goose, Ross’s Goose and Sandhill Crane.",0.98
REL-5a1928458b593a16b3fc,DOC014,document_mentions_species,Mallard,DOC014,DOC014-C0014,"Mallard, Northern Pintail and Blue-winged Tea l are the primary species benefiting from the secured habitat.",0.98
REL-b203c5f6536b7c0e7a8d,DOC014,document_mentions_species,Northern pintail,DOC014,DOC014-C0008,"Northern Pintail and American Wigeon, along with shorebirds and amphibians.",0.98
REL-59791baa9480a73c93c0,DOC014,document_mentions_species,Northern pintail,DOC014,DOC014-C0013,Northern Pintail breeding pairs in North America.,0.98
REL-cda7043f2167881d58ab,DOC014,document_mentions_species,Northern pintail,DOC014,DOC014-C0014,Northern Pintail and Blue-winged Tea l are the primary species benefiting from the secured habitat.,0.98
REL-dd8f28ce867185d6d1aa,DOC014,document_mentions_species,Wood duck,DOC014,DOC014-C0004,"Wood Duck, Common Goldeneye, Barrow’s Goldeneye and Common Eider (subspecies dresseri)—as well as 16 non-waterfowl priority bird species, including water birds, shorebirds and landbirds.",0.98
REL-43e22202501cbd9f3e27,DOC014,document_mentions_species,Wood duck,DOC014,DOC014-C0009,"Wood Duck, particularly in wooded wetlands; Harlequin Duck, in faster-moving waterways; and Bufflehead, in larger ponds along riparian areas.",0.98
REL-4577d2ea4854c0f90c5f,DOC015,document_mentions_species,Bighead carp,DOC015,DOC015-C0002,of silver and bighead carp in a 2-week effort to inform on commercial fishing potential for the tributary of the Missouri River.,0.98
REL-d879589088c597924c05,DOC015,document_mentions_species,Invasive carp,DOC015,DOC015-C0002,"Invasive Carp Technical Committee, Scenic Rivers Invasive Species Partnership, Missouri Invasive Plant Council, and Missouri Invasive Forest Pest Council.",0.98
REL-b4e66b4d4747b0ddf05c,DOC015,document_mentions_species,Mallard,DOC015,DOC015-C0003,mallards in closed season on the Missouri River in January of 2024.,0.98
REL-07d5f1cc1711342ca0d1,DOC015,document_mentions_species,Mallard,DOC015,DOC015-C0004,mallards in closed season on the Missouri River in January of 2024.,0.98
REL-b55506484bd60bc3389c,DOC016,document_mentions_species,Bighead carp,DOC016,DOC016-C0003,"Bighead Carp Angler: George Chance Date: March 19, 2024 Weight: 97 lbs.",0.98
